,cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
4158,20180815,103,서남권,111212,강서구,26,0.043,0.021,0.3,0.003,good
4159,20180815,102,동북권,111311,노원구,30,0.031,0.014,0.3,0.005,good
4160,20180815,102,동북권,111171,도봉구,30,0.038,0.013,0.6,0.005,good
4161,20180815,102,동북권,111161,성북구,36,0.028,0.021,0.4,0.002,normal
4162,20180815,102,동북권,111152,동대문구,25,0.039,0.025,0.4,0.005,normal
4163,20180815,102,동북권,111151,중랑구,25,0.036000000000000004,0.014,0.3,0.006,good
4164,20180815,102,동북권,111142,성동구,32,0.033,0.014,0.3,0.005,normal
4165,20180815,102,동북권,111141,광진구,28,0.037000000000000005,0.01,0.4,0.006,good
4166,20180815,101,서북권,111201,마포구,28,0.044,0.014,0.3,0.003,good
4167,20180815,101,서북권,111191,서대문구,25,0.041,0.015,0.5,0.002,good
4168,20180815,101,서북권,111181,은평구,28,0.045,0.015,0.3,0.003,normal
4169,20180815,100,도심권,111131,용산구,26,0.045,0.016,0.3,0.003,normal
4170,20180815,100,도심권,111123,종로구,28,0.038,0.022,0.4,0.003,good
4171,20180815,100,도심권,111121,중구,28,0.04,0.028,0.4,0.003,good
4172,20180816,102,동북권,111311,노원구,18,0.022,0.008,0.3,0.004,better
4173,20180816,104,동남권,111274,강동구,27,0.023,0.012,0.3,0.003,better
4174,20180816,104,동남권,111273,송파구,16,0.026,0.01,0.4,0.002,better
4175,20180816,104,동남권,111262,서초구,14,0.026,0.012,0.2,0.003,better
4176,20180816,104,동남권,111261,강남구,11,0.018000000000000002,0.016,0.3,0.005,best
4177,20180816,103,서남권,111301,양천구,17,0.023,0.016,0.3,0.003,better
4178,20180816,103,서남권,111281,금천구,16,0.029,0.01,0.2,0.003,better
4179,20180816,103,서남권,111251,관악구,16,0.025,0.017,0.2,0.002,better
4180,20180816,103,서남권,111241,동작구,18,0.027000000000000003,0.012,0.3,0.003,better
4181,20180816,103,서남권,111231,영등포구,21,0.03,0.011,0.4,0.004,good
4182,20180816,103,서남권,111221,구로구,21,0.039,0.01,0.2,0.003,good
4183,20180816,103,서남권,111212,강서구,12,0.023,0.015,0.2,0.002,better
4184,20180816,102,동북권,111291,강북구,14,0.027000000000000003,0.009000000000000001,0.2,0.002,better
4185,20180816,102,동북권,111171,도봉구,18,0.026,0.008,0.5,0.005,better
4186,20180816,102,동북권,111161,성북구,19,0.016,0.016,0.4,0.002,better
4187,20180816,102,동북권,111152,동대문구,11,0.024,0.017,0.4,0.005,better
4188,20180816,102,동북권,111151,중랑구,12,0.023,0.011,0.3,0.005,better
4189,20180816,102,동북권,111142,성동구,20,0.019,0.009000000000000001,0.2,0.005,better
4190,20180816,102,동북권,111141,광진구,15,0.022,0.009000000000000001,0.4,0.006,better
4191,20180816,101,서북권,111201,마포구,14,0.029,0.006,0.2,0.003,better
4192,20180816,101,서북권,111191,서대문구,14,0.026,0.009000000000000001,0.4,0.002,better
4193,20180816,101,서북권,111181,은평구,21,0.027000000000000003,0.01,0.2,0.003,better
4194,20180816,100,도심권,111131,용산구,12,0.026,0.01,0.2,0.002,better
4195,20180816,100,도심권,111123,종로구,14,0.024,0.014,0.3,0.003,better
4196,20180816,100,도심권,111121,중구,18,0.021,0.021,0.4,0.003,better
4197,20180817,101,서북권,111181,은평구,15,0.038,0.01,0.1,0.003,good
4198,20180817,104,동남권,111274,강동구,15,0.031,0.011,0.3,0.003,good
4199,20180817,104,동남권,111273,송파구,12,0.034,0.009000000000000001,0.4,0.002,good
4200,20180817,104,동남권,111262,서초구,12,0.03,0.013,0.2,0.002,good
4201,20180817,104,동남권,111261,강남구,10,0.021,0.019,0.3,0.004,better
4202,20180817,103,서남권,111301,양천구,13,0.03,0.014,0.3,0.003,good
4203,20180817,103,서남권,111281,금천구,14,0.036000000000000004,0.009000000000000001,0.2,0.002,good
4204,20180817,103,서남권,111251,관악구,15,0.027000000000000003,0.015,0.2,0.002,better
4205,20180817,103,서남권,111241,동작구,14,0.033,0.011,0.2,0.002,good
4206,20180817,103,서남권,111231,영등포구,20,0.04,0.011,0.3,0.005,good
4207,20180817,103,서남권,111221,구로구,15,0.034,0.01,0.2,0.003,good
4208,20180817,103,서남권,111212,강서구,10,0.033,0.016,0.2,0.002,good
4209,20180817,100,도심권,111131,용산구,7,0.034,0.009000000000000001,0.2,0.002,good
4210,20180817,100,도심권,111121,중구,13,0.027000000000000003,0.022,0.3,0.002,better
4211,20180817,100,도심권,111123,종로구,12,0.03,0.014,0.3,0.003,good
4212,20180817,102,동북권,111311,노원구,14,0.029,0.006,0.3,0.004,better
4213,20180817,102,동북권,111291,강북구,9,0.034,0.009000000000000001,0.2,0.002,good
4214,20180817,102,동북권,111171,도봉구,14,0.033,0.008,0.4,0.005,good
4215,20180817,102,동북권,111161,성북구,18,0.022,0.016,0.3,0.002,better
4216,20180817,102,동북권,111152,동대문구,11,0.031,0.015,0.3,0.004,good
4217,20180817,102,동북권,111151,중랑구,8,0.029,0.011,0.3,0.005,better
4218,20180817,102,동북권,111142,성동구,16,0.025,0.009000000000000001,0.3,0.005,better
4219,20180817,102,동북권,111141,광진구,13,0.028,0.011,0.3,0.006,better
4220,20180817,101,서북권,111201,마포구,13,0.036000000000000004,0.005,0.2,0.003,good
4221,20180817,101,서북권,111191,서대문구,12,0.032,0.01,0.4,0.002,good
4222,20180818,102,동북권,111311,노원구,16,0.033,0.008,0.2,0.004,good
4223,20180818,104,동남권,111274,강동구,17,0.037000000000000005,0.014,0.3,0.003,good
4224,20180818,104,동남권,111273,송파구,14,0.041,0.01,0.4,0.003,good
4225,20180818,104,동남권,111262,서초구,17,0.036000000000000004,0.015,0.2,0.003,good
4226,20180818,104,동남권,111261,강남구,12,0.029,0.019,0.3,0.004,better
4227,20180818,103,서남권,111301,양천구,15,0.036000000000000004,0.013,0.3,0.003,good
4228,20180818,103,서남권,111281,금천구,15,0.041,0.011,0.2,0.002,good
4229,20180818,103,서남권,111251,관악구,18,0.035,0.016,0.2,0.003,good
4230,20180818,103,서남권,111241,동작구,16,0.04,0.012,0.2,0.003,good
4231,20180818,103,서남권,111231,영등포구,24,0.043,0.012,0.4,0.005,good
4232,20180818,103,서남권,111221,구로구,15,0.041,0.01,0.1,0.003,good
4233,20180818,103,서남권,111212,강서구,12,0.038,0.016,0.2,0.003,good
4234,20180818,102,동북권,111291,강북구,12,0.039,0.009000000000000001,0.2,0.002,good
4235,20180818,102,동북권,111171,도봉구,18,0.037000000000000005,0.011,0.4,0.005,good
4236,20180818,102,동북권,111161,성북구,18,0.029,0.014,0.3,0.002,better
4237,20180818,102,동북권,111152,동대문구,10,0.039,0.017,0.3,0.005,good
4238,20180818,102,동북권,111151,중랑구,10,0.033,0.013,0.3,0.005,good
4239,20180818,102,동북권,111142,성동구,20,0.033,0.01,0.3,0.004,good
4240,20180818,102,동북권,111141,광진구,16,0.034,0.012,0.3,0.006,good
4241,20180818,101,서북권,111201,마포구,18,0.04,0.009000000000000001,0.2,0.003,good
4242,20180818,101,서북권,111191,서대문구,18,0.034,0.014,0.5,0.002,good
4243,20180818,101,서북권,111181,은평구,18,0.04,0.013,0.1,0.003,good
4244,20180818,100,도심권,111131,용산구,10,0.038,0.013,0.2,0.003,good
4245,20180818,100,도심권,111123,종로구,14,0.037000000000000005,0.015,0.3,0.003,good
4246,20180818,100,도심권,111121,중구,13,0.038,0.02,0.3,0.003,good
4247,20180819,100,도심권,111121,중구,22,0.051,0.023,0.4,0.003,good
4248,20180819,104,동남권,111274,강동구,21,0.046,0.018000000000000002,0.3,0.004,good
4249,20180819,104,동남권,111273,송파구,22,0.047,0.016,0.5,0.003,good
4250,20180819,104,동남권,111262,서초구,26,0.049,0.019,0.2,0.003,good
4251,20180819,104,동남권,111261,강남구,18,0.039,0.02,0.3,0.004,good
4252,20180819,103,서남권,111301,양천구,24,0.046,0.018000000000000002,0.3,0.002,good
4253,20180819,103,서남권,111281,금천구,26,0.053,0.017,0.3,0.003,good
4254,20180819,103,서남권,111251,관악구,28,0.05,0.019,0.2,0.003,good
4255,20180819,103,서남권,111241,동작구,25,0.052000000000000005,0.016,0.3,0.003,good
4256,20180819,103,서남권,111231,영등포구,36,0.06,0.013,0.4,0.005,normal
4257,20180819,103,서남권,111221,구로구,29,0.055,0.015,0.2,0.003,good
4258,20180819,103,서남권,111212,강서구,22,0.054000000000000006,0.019,0.3,0.003,good
4259,20180819,102,동북권,111311,노원구,21,0.037000000000000005,0.012,0.3,0.005,good
4260,20180819,102,동북권,111291,강북구,18,0.048,0.011,0.3,0.002,good
4261,20180819,102,동북권,111171,도봉구,24,0.043,0.013,0.5,0.005,good
4262,20180819,102,동북권,111161,성북구,23,0.036000000000000004,0.017,0.4,0.002,good
4263,20180819,102,동북권,111152,동대문구,17,0.049,0.022,0.4,0.005,good
4264,20180819,102,동북권,111151,중랑구,16,0.044,0.013,0.3,0.005,good
4265,20180819,102,동북권,111142,성동구,29,0.039,0.013,0.3,0.005,good
4266,20180819,102,동북권,111141,광진구,25,0.042,0.015,0.4,0.006999999999999999,good
4267,20180819,101,서북권,111201,마포구,26,0.053,0.011,0.3,0.003,good
4268,20180819,101,서북권,111191,서대문구,25,0.046,0.016,0.5,0.003,good
4269,20180819,101,서북권,111181,은평구,25,0.054000000000000006,0.014,0.2,0.003,good
4270,20180819,100,도심권,111131,용산구,17,0.049,0.017,0.3,0.003,good
4271,20180819,100,도심권,111123,종로구,20,0.047,0.019,0.4,0.003,good
4272,20180820,101,서북권,111191,서대문구,36,0.044,0.018000000000000002,0.6,0.003,normal
4273,20180820,104,동남권,111274,강동구,33,0.047,0.02,0.4,0.003,good
4274,20180820,104,동남권,111273,송파구,33,0.048,0.019,0.6,0.003,good
4275,20180820,104,동남권,111262,서초구,40,0.047,0.023,0.3,0.004,normal
4276,20180820,104,동남권,111261,강남구,34,0.034,0.03,0.4,0.005,good
4277,20180820,103,서남권,111301,양천구,37,0.034,0.025,0.4,0.002,good
4278,20180820,103,서남권,111281,금천구,33,0.037000000000000005,0.021,0.4,0.004,normal
4279,20180820,103,서남권,111251,관악구,46,0.045,0.024,0.3,0.004,bad
4280,20180820,103,서남권,111241,동작구,36,0.034,0.021,0.4,0.004,good
4281,20180820,103,서남권,111231,영등포구,55,0.053,0.015,0.5,0.005,bad
4282,20180820,103,서남권,111221,구로구,43,0.051,0.019,0.2,0.004,normal
4283,20180820,103,서남권,111212,강서구,35,0.047,0.024,0.3,0.004,normal
4284,20180820,102,동북권,111311,노원구,29,0.038,0.014,0.3,0.005,good
4285,20180820,102,동북권,111291,강북구,30,0.04,0.017,0.4,0.003,good
4286,20180820,102,동북권,111171,도봉구,36,0.048,0.016,0.6,0.006,good
4287,20180820,102,동북권,111161,성북구,38,0.034,0.026,0.4,0.003,good
4288,20180820,102,동북권,111152,동대문구,29,0.051,0.026,0.4,0.005,normal
4289,20180820,102,동북권,111151,중랑구,26,0.041,0.021,0.4,0.005,good
4290,20180820,102,동북권,111142,성동구,37,0.036000000000000004,0.021,0.3,0.005,normal
4291,20180820,102,동북권,111141,광진구,35,0.042,0.019,0.5,0.006999999999999999,good
4292,20180820,101,서북권,111201,마포구,41,0.048,0.016,0.4,0.004,normal
4293,20180820,101,서북권,111181,은평구,45,0.046,0.024,0.3,0.004,bad
4294,20180820,100,도심권,111131,용산구,31,0.048,0.023,0.4,0.003,normal
4295,20180820,100,도심권,111123,종로구,32,0.044,0.03,0.5,0.004,normal
4296,20180820,100,도심권,111121,중구,30,0.036000000000000004,0.034,0.5,0.003,normal
4297,20180821,100,도심권,111123,종로구,21,0.03,0.023,0.4,0.003,good
4298,20180821,104,동남권,111274,강동구,27,0.032,0.02,0.3,0.003,good
4299,20180821,104,동남권,111273,송파구,24,0.036000000000000004,0.014,0.6,0.003,good
4300,20180821,104,동남권,111262,서초구,20,0.034,0.016,0.2,0.003,good
4301,20180821,104,동남권,111261,강남구,18,0.026,0.019,0.3,0.005,better
4302,20180821,103,서남권,111301,양천구,19,0.027000000000000003,0.019,0.3,0.002,better
4303,20180821,103,서남권,111281,금천구,22,0.03,0.019,0.3,0.003,good
4304,20180821,103,서남권,111251,관악구,23,0.034,0.017,0.2,0.003,good
4305,20180821,103,서남권,111241,동작구,22,0.016,0.012,0.3,0.003,better
4306,20180821,103,서남권,111231,영등포구,33,0.035,0.013,0.5,0.005,good
4307,20180821,103,서남권,111221,구로구,18,0.036000000000000004,0.015,0.2,0.004,good
4308,20180821,103,서남권,111212,강서구,18,0.031,0.02,0.3,0.003,good
4309,20180821,102,동북권,111311,노원구,22,0.026,0.015,0.3,0.005,better
4310,20180821,102,동북권,111291,강북구,19,0.033,0.012,0.3,0.002,good
4311,20180821,102,동북권,111171,도봉구,24,0.033,0.012,0.6,0.006,good
4312,20180821,102,동북권,111161,성북구,25,0.025,0.018000000000000002,0.4,0.003,better
4313,20180821,102,동북권,111152,동대문구,16,0.034,0.021,0.4,0.005,good
4314,20180821,102,동북권,111151,중랑구,18,0.029,0.019,0.4,0.005,better
4315,20180821,102,동북권,111142,성동구,22,0.024,0.015,0.3,0.005,better
4316,20180821,102,동북권,111141,광진구,24,0.03,0.015,0.4,0.006999999999999999,good
4317,20180821,101,서북권,111201,마포구,22,0.03,0.016,0.3,0.003,good
4318,20180821,100,도심권,111121,중구,21,0.032,0.022,0.4,0.003,good
4319,20180821,101,서북권,111191,서대문구,21,0.028,0.015,0.5,0.003,better
4320,20180821,101,서북권,111181,은평구,24,0.036000000000000004,0.016,0.3,0.004,good
4321,20180821,100,도심권,111131,용산구,17,0.03,0.022,0.3,0.003,good
4322,20180822,100,도심권,111121,중구,21,0.034,0.031,0.4,0.003,good
4323,20180822,104,동남권,111274,강동구,34,0.028,0.022,0.3,0.003,good
4324,20180822,104,동남권,111273,송파구,24,0.033,0.015,0.5,0.002,good
4325,20180822,104,동남권,111262,서초구,26,0.035,0.025,0.3,0.003,good
4326,20180822,104,동남권,111261,강남구,25,0.023,0.028,0.3,0.005,better
4327,20180822,103,서남권,111301,양천구,24,0.032,0.026,0.4,0.002,good
4328,20180822,103,서남권,111281,금천구,26,0.035,0.023,0.4,0.003,good
4329,20180822,103,서남권,111251,관악구,30,0.036000000000000004,0.028,0.3,0.003,good
4330,20180822,103,서남권,111241,동작구,26,0.036000000000000004,0.023,0.4,0.003,good
4331,20180822,103,서남권,111231,영등포구,36,0.038,0.016,0.5,0.004,normal
4332,20180822,103,서남권,111221,구로구,26,0.041,0.023,0.2,0.003,good
4333,20180822,103,서남권,111212,강서구,24,0.034,0.026,0.3,0.003,good
4334,20180822,102,동북권,111311,노원구,23,0.027000000000000003,0.015,0.3,0.005,better
4335,20180822,102,동북권,111291,강북구,22,0.035,0.014,0.3,0.002,good
4336,20180822,102,동북권,111171,도봉구,27,0.034,0.013,0.6,0.005,good
4337,20180822,102,동북권,111161,성북구,30,0.022,0.023,0.4,0.002,better
4338,20180822,102,동북권,111152,동대문구,19,0.03,0.03,0.4,0.005,good
4339,20180822,102,동북권,111151,중랑구,18,0.029,0.017,0.4,0.005,better
4340,20180822,102,동북권,111142,성동구,27,0.028,0.016,0.3,0.005,better
4341,20180822,102,동북권,111141,광진구,26,0.029,0.015,0.5,0.006999999999999999,better
4342,20180822,101,서북권,111201,마포구,27,0.035,0.02,0.3,0.002,good
4343,20180822,101,서북권,111191,서대문구,23,0.036000000000000004,0.016,0.5,0.003,good
4344,20180822,101,서북권,111181,은평구,25,0.036000000000000004,0.017,0.3,0.003,good
4345,20180822,100,도심권,111131,용산구,19,0.035,0.019,0.3,0.003,good
4346,20180822,100,도심권,111123,종로구,21,0.033,0.026,0.4,0.003,good
4347,20180823,100,도심권,111121,중구,13,0.011,0.02,0.3,0.003,better
4348,20180823,104,동남권,111274,강동구,16,0.015,0.014,0.3,0.004,better
4349,20180823,104,동남권,111273,송파구,15,0.016,0.012,0.5,0.002,best
4350,20180823,104,동남권,111262,서초구,11,0.014,0.014,0.2,0.003,best
4351,20180823,104,동남권,111261,강남구,10,0.01,0.016,0.3,0.005,best
4352,20180823,103,서남권,111301,양천구,13,0.011,0.017,0.3,0.002,best
4353,20180823,103,서남권,111281,금천구,15,0.015,0.012,0.2,0.003,best
4354,20180823,103,서남권,111251,관악구,15,0.016,0.016,0.1,0.003,best
4355,20180823,103,서남권,111241,동작구,15,0.015,0.014,0.2,0.003,best
4356,20180823,103,서남권,111231,영등포구,20,0.017,0.011,0.4,0.004,better
4357,20180823,103,서남권,111221,구로구,11,0.016,0.012,0.1,0.003,best
4358,20180823,103,서남권,111212,강서구,10,0.013,0.016,0.2,0.002,best
4359,20180823,102,동북권,111311,노원구,15,0.015,0.006,0.2,0.004,best
4360,20180823,102,동북권,111291,강북구,10,0.016,0.009000000000000001,0.2,0.002,best
4361,20180823,102,동북권,111171,도봉구,14,0.016,0.009000000000000001,0.5,0.005,best
4362,20180823,102,동북권,111161,성북구,16,0.009000000000000001,0.014,0.3,0.002,better
4363,20180823,102,동북권,111152,동대문구,9,0.013,0.016,0.3,0.005,best
4364,20180823,102,동북권,111151,중랑구,9,0.015,0.01,0.3,0.005,best
4365,20180823,102,동북권,111142,성동구,20,0.011,0.009000000000000001,0.2,0.005,better
4366,20180823,102,동북권,111141,광진구,13,0.013,0.009000000000000001,0.4,0.006999999999999999,best
4367,20180823,101,서북권,111201,마포구,12,0.017,0.008,0.2,0.002,best
4368,20180823,101,서북권,111191,서대문구,12,0.015,0.009000000000000001,0.5,0.002,best
4369,20180823,101,서북권,111181,은평구,14,0.02,0.006999999999999999,0.3,0.003,better
4370,20180823,100,도심권,111131,용산구,8,0.017,0.009000000000000001,0.2,0.002,best
4371,20180823,100,도심권,111123,종로구,12,0.015,0.014,0.3,0.003,best
4372,20180824,102,동북권,111291,강북구,4,0.025,0.006999999999999999,0.2,0.002,better
4373,20180824,104,동남권,111274,강동구,9,0.018000000000000002,0.016,0.3,0.004,best
4374,20180824,104,동남권,111273,송파구,8,0.016,0.013,0.5,0.003,best
4375,20180824,104,동남권,111262,서초구,5,0.017,0.015,0.2,0.003,best
4376,20180824,104,동남권,111261,강남구,5,0.014,0.016,0.3,0.004,best
4377,20180824,103,서남권,111301,양천구,9,0.02,0.013,0.3,0.002,better
4378,20180824,103,서남권,111281,금천구,11,0.019,0.014,0.3,0.003,best
4379,20180824,103,서남권,111251,관악구,8,0.022,0.016,0.2,0.002,better
4380,20180824,103,서남권,111241,동작구,10,0.02,0.013,0.3,0.003,better
4381,20180824,103,서남권,111231,영등포구,15,0.019,0.013,0.4,0.004,better
4382,20180824,103,서남권,111221,구로구,5,0.023,0.012,0.2,0.003,better
4383,20180824,103,서남권,111212,강서구,6,0.022,0.012,0.2,0.002,better
4384,20180824,102,동북권,111311,노원구,10,0.019,0.008,0.3,0.004,best
4385,20180824,102,동북권,111171,도봉구,9,0.024,0.006999999999999999,0.5,0.005,better
4386,20180824,102,동북권,111161,성북구,10,0.016,0.012,0.3,0.002,best
4387,20180824,102,동북권,111152,동대문구,4,0.018000000000000002,0.015,0.4,0.005,best
4388,20180824,102,동북권,111151,중랑구,6,0.015,0.014,0.3,0.005,best
4389,20180824,102,동북권,111142,성동구,8,0.013,0.011,0.3,0.005,best
4390,20180824,102,동북권,111141,광진구,8,0.014,0.01,0.4,0.005,best
